57,5,12,412,22,29,6,4,1,0,13,43,3,15,321,25,27,6,4,1,0,13
43,3,15,321,25,27,6,4,1,0,13,57,5,12,412,22,29,6,4,1,0,13
67,5,13,705,15,14,6,3,1,0,7,33,2,9,335,11,19,2,2,2,0,9
33,2,9,335,11,19,2,2,2,0,9,67,5,13,705,15,14,6,3,1,0,7
43,1,8,384,27,31,4,6,2,0,10,57,2,12,495,24,9,4,3,1,0,8
57,2,12,495,24,9,4,3,1,0,8,43,1,8,384,27,31,4,6,2,0,10
74,5,15,624,19,13,10,2,1,0,5,26,5,8,233,17,61,1,1,1,0,13
26,5,8,233,17,61,1,1,1,0,13,74,5,15,624,19,13,10,2,1,0,5
70,3,15,623,7,10,8,2,0,0,7,30,0,4,264,23,34,3,1,2,0,8
30,0,4,264,23,34,3,1,2,0,8,70,3,15,623,7,10,8,2,0,0,7
71,8,17,663,13,14,5,2,0,0,7,29,3,10,255,17,26,0,1,0,0,5
29,3,10,255,17,26,0,1,0,0,5,71,8,17,663,13,14,5,2,0,0,7
38,4,10,389,21,25,5,4,1,0,15,62,3,13,633,8,18,3,0,2,0,7
62,3,13,633,8,18,3,0,2,0,7,38,4,10,389,21,25,5,4,1,0,15
56,4,16,498,16,19,6,6,2,0,14,44,3,6,391,22,36,4,2,1,0,10
44,3,6,391,22,36,4,2,1,0,10,56,4,16,498,16,19,6,6,2,0,14
42,3,6,455,24,14,4,5,2,0,14,58,3,10,654,15,11,1,4,2,0,6
58,3,10,654,15,11,1,4,2,0,6,42,3,6,455,24,14,4,5,2,0,14
34,7,12,317,20,20,4,2,3,0,12,66,4,13,629,15,14,5,2,1,0,10
66,4,13,629,15,14,5,2,1,0,10,34,7,12,317,20,20,4,2,3,0,12
65,11,36,562,12,9,13,2,0,0,6,35,2,6,321,27,41,2,3,2,0,14
35,2,6,321,27,41,2,3,2,0,14,65,11,36,562,12,9,13,2,0,0,6
38,5,11,420,26,15,1,4,0,0,7,62,6,15,675,16,18,10,2,0,0,3
62,6,15,675,16,18,10,2,0,0,3,38,5,11,420,26,15,1,4,0,0,7
60,6,11,553,17,18,1,2,2,0,10,40,2,7,357,17,12,3,4,5,0,14
40,2,7,357,17,12,3,4,5,0,14,60,6,11,553,17,18,1,2,2,0,10
57,3,14,541,11,15,6,3,2,0,8,43,5,10,392,19,19,5,2,0,1,18
43,5,10,392,19,19,5,2,0,1,18,57,3,14,541,11,15,6,3,2,0,8
72,5,17,693,18,13,9,3,0,0,10,28,3,8,262,23,37,5,2,2,0,9
28,3,8,262,23,37,5,2,2,0,9,72,5,17,693,18,13,9,3,0,0,10
62,5,16,523,16,14,8,3,2,0,12,38,6,13,329,12,46,2,1,3,0,9
38,6,13,329,12,46,2,1,3,0,9,62,5,16,523,16,14,8,3,2,0,12
78,5,19,733,17,3,13,2,0,0,7,22,3,5,213,23,46,0,1,4,0,6
22,3,5,213,23,46,0,1,4,0,6,78,5,19,733,17,3,13,2,0,0,7
54,0,9,499,22,10,6,2,1,0,9,46,2,4,463,9,40,0,4,2,0,12
46,2,4,463,9,40,0,4,2,0,12,54,0,9,499,22,10,6,2,1,0,9
52,7,18,381,19,26,10,4,3,0,9,45,5,11,380,25,38,4,2,2,0,11
45,5,11,380,25,38,4,2,2,0,11,52,7,18,381,19,26,10,4,3,0,9
26,3,9,209,17,15,4,3,2,0,13,74,9,17,640,17,14,7,0,1,0,13
74,9,17,640,17,14,7,0,1,0,13,26,3,9,209,17,15,4,3,2,0,13
42,3,10,412,11,9,2,4,0,0,13,58,8,17,605,14,29,1,2,2,0,9
58,8,17,605,14,29,1,2,2,0,9,42,3,10,412,11,9,2,4,0,0,13
30,5,11,286,15,28,2,0,2,0,9,70,5,14,878,23,4,0,2,1,0,6
70,5,14,878,23,4,0,2,1,0,6,30,5,11,286,15,28,2,0,2,0,9
49,4,11,401,17,20,5,2,2,0,11,51,6,13,417,10,31,7,2,4,0,19
51,6,13,417,10,31,7,2,4,0,19,49,4,11,401,17,20,5,2,2,0,11
62,5,31,487,10,13,12,0,0,0,9,38,4,9,303,20,47,1,3,3,0,11
38,4,9,303,20,47,1,3,3,0,11,62,5,31,487,10,13,12,0,0,0,9
39,5,10,320,22,47,3,1,2,0,5,66,4,11,613,18,13,7,3,2,1,8
66,4,11,613,18,13,7,3,2,1,8,39,5,10,320,22,47,3,1,2,0,5
75,8,16,723,8,13,10,1,0,0,7,25,2,6,233,15,42,2,1,0,0,10
25,2,6,233,15,42,2,1,0,0,10,75,8,16,723,8,13,10,1,0,0,7
65,10,16,634,14,14,5,1,1,0,9,35,2,10,335,27,22,3,4,1,0,13
35,2,10,335,27,22,3,4,1,0,13,65,10,16,634,14,14,5,1,1,0,9
56,7,10,599,12,16,3,1,2,0,5,43,4,14,449,16,6,4,3,1,0,8
43,4,14,449,16,6,4,3,1,0,8,56,7,10,599,12,16,3,1,2,0,5
32,3,12,324,19,22,4,1,2,0,10,68,4,7,711,7,12,9,1,1,0,4
68,4,7,711,7,12,9,1,1,0,4,32,3,12,324,19,22,4,1,2,0,10
35,2,11,552,392,18,12,3,0,1,15,65,4,10,729,12,13,4,2,0,0,5
65,4,10,729,12,13,4,2,0,0,5,35,2,11,552,392,18,12,3,0,1,15
46,5,11,409,25,31,4,4,2,0,10,54,5,16,487,20,20,6,2,0,0,3
54,5,16,487,20,20,6,2,0,0,3,46,5,11,409,25,31,4,4,2,0,10
45,3,11,349,23,36,6,2,0,0,10,55,4,13,427,16,19,6,1,2,0,11
55,4,13,427,16,19,6,1,2,0,11,45,3,11,349,23,36,6,2,0,0,10
44,5,14,395,8,26,4,3,3,0,12,56,5,9,529,9,18,3,2,1,0,10
56,5,9,529,9,18,3,2,1,0,10,44,5,14,395,8,26,4,3,3,0,12
62,7,16,448,18,27,10,0,0,0,14,38,3,12,273,15,34,4,1,2,0,16
38,3,12,273,15,34,4,1,2,0,16,62,7,16,448,18,27,10,0,0,0,14
61,3,10,664,18,18,6,0,3,0,7,39,4,11,413,18,14,7,4,2,0,7
39,4,11,413,18,14,7,4,2,0,7,61,3,10,664,18,18,6,0,3,0,7
63,5,12,566,7,28,3,1,1,0,17,37,2,8,326,22,34,6,4,2,0,16
37,2,8,326,22,34,6,4,2,0,16,63,5,12,566,7,28,3,1,1,0,17
48,10,15,511,17,15,5,2,1,0,8,52,2,8,551,17,14,3,5,2,0,13
52,2,8,551,17,14,3,5,2,0,13,48,10,15,511,17,15,5,2,1,0,8
34,0,4,394,13,24,3,3,0,0,11,66,4,12,781,13,17,4,3,1,0,8
66,4,12,781,13,17,4,3,1,0,8,34,0,4,394,13,24,3,3,0,0,11
43,5,17,338,21,33,5,4,1,0,15,57,4,11,453,16,18,5,1,4,0,11
57,4,11,453,16,18,5,1,4,0,11,43,5,17,338,21,33,5,4,1,0,15
23,4,5,235,25,33,3,0,2,1,11,77,6,14,783,12,19,8,2,3,0,10
77,6,14,783,12,19,8,2,3,0,10,23,4,5,235,25,33,3,0,2,1,11
65,8,11,681,12,20,4,6,2,1,10,35,3,7,355,8,19,5,0,0,0,7
35,3,7,355,8,19,5,0,0,0,7,65,8,11,681,12,20,4,6,2,1,10
